sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,padding,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower_ms,mvt_err_upper_ms,all_median_mvt_ms,all_mvt_err_lower_ms,all_mvt_err_upper_ms,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,sigma_feature,center_time_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,complex_pulse_short_2p3ms,0.1,8,2,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,154,146,15.3515,4.372,5.1881,21.378,7.0406,27.1273,-999,8000.6,20967.56,20766.76,200.8,60.44,1000.08,42.06,32.14,-999,234.43,232.18,13.67,26.0,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,1,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,78,222,8.642,2.5961,2.143,25.3785,16.2271,22.3631,-999,7995.31,52204.26,51953.53,250.73,59.76,999.41,73.76,30.15,-999,583.86,581.06,11.82,32.67,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,1,1,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,141,159,143.261,49.4706,67.2076,173.3825,70.8611,111.6705,-999,8002.53,5210.46,5185.67,24.79,60.11,1000.32,37.5,14.13,-999,58.25,57.97,2.49,3.21,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,2,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,172,128,14.6865,4.4095,5.5256,18.49,6.7862,16.4311,-999,7997.23,26217.21,25967.38,249.83,59.83,999.65,49.95,32.2,-999,293.18,290.39,15.65,32.48,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,3,3,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,159,141,24.292,7.8924,12.1405,36.659,18.0882,48.8372,-999,7992.16,5266.84,5191.28,75.57,149.15,999.02,23.76,23.76,-999,58.92,58.07,7.6,6.2,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,9,3,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,13.17,4.0486,3.9902,14.824,4.5228,6.5339,-999,8000.37,15778.08,15554.25,223.83,323.93,1000.05,46.63,45.39,-999,176.41,173.91,16.84,12.45,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,6,2,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,16.9465,5.0268,4.4075,18.389,5.4531,14.7572,-999,7999.77,15717.24,15567.15,150.09,325.25,999.97,42.01,41.88,-999,175.73,174.06,11.29,8.33,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,2,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,86,214,27.105,8.4402,42.3922,68.9525,41.0733,46.4185,-999,7987.22,10473.42,10373.22,100.2,59.62,998.4,30.39,20.93,-999,117.19,116.07,8.54,13.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,2,2,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,109,191,66.016,36.2724,50.5378,97.017,48.1448,89.0739,-999,7982.85,5236.0,5185.79,50.21,147.65,997.86,27.55,26.55,-999,58.61,58.04,5.05,4.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,5,1,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,70,230,42.471,25.2196,27.9058,57.5755,24.6921,43.0289,-999,7995.8,26052.03,25927.46,124.57,60.77,999.48,78.64,22.48,-999,291.36,289.96,7.81,16.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,2,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,192,108,12.545,3.6295,3.4158,14.8415,4.4604,8.7691,-999,7993.09,26204.28,25954.88,249.4,501.65,999.14,62.52,62.51,-999,293.12,290.33,15.63,11.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,2,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,167,133,20.85,6.0405,8.2176,28.1385,10.8063,33.2346,-999,7994.08,10479.73,10379.69,100.04,237.3,999.26,33.38,33.34,-999,117.22,116.1,8.52,6.51,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,2,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,198,102,8.623,2.4447,2.4856,10.357,3.8743,6.5106,-999,7992.48,52407.21,51907.63,499.58,941.03,999.06,102.25,100.48,-999,586.23,580.64,23.57,16.29,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,50.0,1,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.0755,0.7888,0.4276,5.0755,0.7888,0.4276,-999,7992.72,260795.88,259544.25,1251.63,59.86,999.09,262.63,113.3,-999,2917.25,2903.25,27.94,162.69,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,1,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,85,215,58.846,34.6115,21.1789,69.7085,27.6525,41.4322,-999,7992.4,20840.21,20741.32,98.89,60.21,999.05,75.03,20.7,-999,233.12,232.02,6.74,12.8,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,200.0,2,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.064,0.6072,0.1753,5.064,0.6072,0.1753,-999,8007.84,524090.11,519080.12,5009.99,60.05,1000.98,509.79,445.61,-999,5856.9,5800.91,79.68,650.92,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,100.0,2,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.188,0.6991,0.8903,5.188,0.6991,0.8903,-999,7992.72,262048.93,259544.25,2504.68,4481.5,999.09,396.48,389.08,-999,2931.27,2903.25,55.91,37.42,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,200.0,2,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.1815,0.4507,0.1801,5.1815,0.4507,0.1801,-999,8007.84,524090.11,519080.12,5009.99,8900.12,1000.98,790.32,789.85,-999,5856.9,5800.91,79.68,53.11,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,100.0,1,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5495,0.134,0.6597,4.5495,0.134,0.6597,-999,8007.84,521584.8,519080.12,2504.68,60.05,1000.98,484.85,210.72,-999,5828.9,5800.91,39.84,325.41,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,100.0,2,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,5.102,0.753,0.4576,5.1035,0.754,0.4593,-999,7992.76,262048.03,259543.42,2504.61,59.81,999.09,263.03,215.18,-999,2931.25,2903.23,55.91,325.65,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,8,4,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,222,78,14.538,4.152,2.9267,14.9055,4.2428,5.2623,-999,7996.45,10573.65,10374.34,199.31,236.29,999.56,42.06,42.06,-999,118.25,116.02,16.98,12.99,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,6,3,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,183,117,17.541,5.056,3.833,20.8555,6.5491,20.5461,-999,7999.72,10533.95,10383.37,150.57,60.68,999.97,27.05,26.32,-999,117.78,116.1,12.82,19.48,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,9,3,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,197,103,14.799,4.0376,3.0766,15.8915,4.8529,10.3069,-999,8000.28,15783.76,15559.93,223.82,59.19,1000.03,34.32,33.37,-999,176.47,173.97,16.84,29.25,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,16,4,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,232,68,10.5435,2.7029,2.3279,10.859,2.6169,3.9471,-999,8002.35,21155.2,20755.5,399.7,413.88,1000.29,71.54,71.51,-999,236.5,232.03,27.21,19.66,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,15,3,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,11.02,3.161,3.5524,12.742,3.7915,7.6494,-999,7994.72,26334.36,25959.88,374.47,60.18,999.34,50.04,49.85,-999,294.54,290.35,23.46,48.52,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,3,3,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,88,212,30.889,12.0434,91.974,99.466,68.5614,98.2696,-999,7985.88,5259.74,5184.58,75.16,61.77,998.23,19.8,15.08,-999,58.86,58.02,7.56,9.61,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,4,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,247,53,9.332,1.9056,1.8556,10.5355,2.956,2.6082,-999,7992.98,26452.99,25952.95,500.04,502.36,999.12,83.4,83.3,-999,295.9,290.3,31.34,22.32,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,30,3,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,7.778,1.7556,2.7714,8.8195,2.6194,5.7239,-999,7992.85,52658.97,51908.22,750.75,59.64,999.11,82.61,82.25,-999,589.03,580.64,35.42,97.8,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,12,3,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,12.5395,3.3496,2.6761,14.494,4.1568,6.0944,-999,8001.54,21047.11,20748.72,298.39,60.12,1000.19,40.96,40.18,-999,235.3,231.97,20.32,38.74,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,40,4,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,278,22,7.505,1.4569,1.5397,7.6545,1.5354,1.5241,-999,7989.22,52910.48,51910.76,999.72,943.05,998.65,147.86,145.55,-999,591.98,580.8,47.16,32.56,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,8,4,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,222,78,14.609,5.221,3.0455,15.12,4.4017,5.9156,-999,7994.75,10571.72,10372.63,199.09,60.04,999.34,29.83,29.78,-999,118.24,116.01,16.96,25.88,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,12,4,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,11.04,2.5049,3.6313,12.7475,3.7705,4.4738,-999,8003.89,15865.84,15566.24,299.6,323.77,1000.49,54.64,54.54,-999,177.35,174.0,22.53,16.67,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,4,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,154,146,18.357,3.8298,6.0046,24.9745,8.1362,52.4268,-999,8005.9,5302.24,5200.05,102.19,61.19,1000.74,18.19,17.86,-999,59.26,58.12,10.27,13.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,4,4,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,17.81,4.6925,6.8819,20.7865,6.1798,18.3059,-999,7995.19,5290.02,5189.8,100.22,148.62,999.4,25.15,25.15,-999,59.17,58.04,10.08,8.24,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,150.0,3,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.1535,0.7185,1.0176,6.1535,0.7185,1.0176,-999,7992.72,263300.96,259544.25,3756.71,4481.5,999.09,552.54,552.54,-999,2945.27,2903.25,83.86,56.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,16,4,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,10.488,2.8303,2.4196,10.7955,2.8947,4.0494,-999,8001.67,21149.57,20750.64,398.92,60.45,1000.21,52.09,52.09,-999,236.45,231.99,27.16,51.65,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,150.0,3,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.3015,0.3321,0.8703,5.3015,0.3321,0.8703,-999,7992.72,263300.96,259544.25,3756.71,59.86,999.09,340.7,339.27,-999,2945.27,2903.25,83.86,488.27,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,12,4,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,12.244,3.4666,2.6864,12.897,3.763,5.0066,-999,7998.93,15860.44,15561.73,298.71,59.58,999.87,40.45,40.41,-999,177.35,174.01,22.47,38.91,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,4,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,10.059,2.6291,2.4364,10.556,2.9511,3.763,-999,7993.47,26448.01,25948.59,499.41,60.62,999.18,62.95,62.95,-999,295.83,290.25,31.3,64.46,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,40,4,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,268,32,7.3445,1.8915,1.6543,7.488,1.981,1.8973,-999,7990.53,52914.15,51913.94,1000.21,59.62,998.82,104.94,101.96,-999,591.97,580.78,47.19,130.3,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,5,5,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,223,77,15.726,3.5554,4.097,17.4405,4.807,7.942,-999,7997.56,5316.34,5192.14,124.2,147.75,999.69,25.56,25.15,-999,59.45,58.06,12.48,10.24,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,15,5,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,242,58,10.624,3.0548,2.206,10.818,2.9115,3.4962,-999,7998.93,15941.9,15567.12,374.78,324.85,999.87,61.06,59.65,-999,178.26,174.07,28.19,20.81,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,5,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,12.436,3.7313,2.6164,12.6805,3.5537,3.894,-999,7996.13,10627.58,10378.84,248.74,236.72,999.52,44.15,43.79,-999,118.85,116.07,21.19,16.19,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,200.0,4,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.2955,0.9887,0.133,7.2955,0.9887,0.133,-999,7992.72,264554.24,259544.25,5009.99,4481.5,999.09,730.99,730.99,-999,2959.29,2903.25,111.84,74.84,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,5,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,249,51,9.156,1.5385,1.9512,10.524,2.7348,2.2075,-999,8002.03,21253.89,20753.84,500.05,413.85,1000.25,77.81,77.62,-999,237.61,232.02,34.05,24.6,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,300.0,3,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.1535,0.1315,0.1345,6.1535,0.1315,0.1345,-999,8007.84,526595.62,519080.12,7515.5,8900.12,1000.98,1102.93,1102.93,-999,5884.9,5800.91,119.53,79.67,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,200.0,4,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.2495,0.1578,0.9868,6.2495,0.1578,0.9868,-999,7992.72,264554.24,259544.25,5009.99,59.86,999.09,480.51,465.01,-999,2959.29,2903.25,111.84,651.16,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,300.0,3,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.301,0.1572,0.7493,5.301,0.1572,0.7493,-999,8007.84,526595.62,519080.12,7515.5,60.05,1000.98,677.46,676.93,-999,5884.9,5800.91,119.53,976.45,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,400.0,4,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.29,0.0832,0.0673,7.29,0.0832,0.0673,-999,8007.84,529103.34,519080.12,10023.22,8900.12,1000.98,1444.05,1444.05,-999,5912.93,5800.91,159.42,106.25,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,400.0,4,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.2645,0.1078,0.0967,6.2645,0.1078,0.0967,-999,8007.84,529103.34,519080.12,10023.22,60.05,1000.98,976.03,976.03,-999,5912.93,5800.91,159.42,1302.28,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,5,5,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,218,82,15.5645,2.8575,5.2503,17.5235,4.5972,9.4385,-999,7993.75,5316.37,5192.15,124.22,60.2,999.22,19.6,19.31,-999,59.47,58.08,12.49,16.11,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,25,5,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,251,49,8.828,2.271,1.967,8.9735,1.8596,3.0242,-999,7991.87,26587.86,25961.48,626.38,60.38,998.98,74.5,74.48,-999,297.43,290.42,39.25,81.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,10,5,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,12.42,3.5504,2.6564,12.9525,3.7623,4.4061,-999,7994.35,10629.23,10380.1,249.13,60.37,999.29,34.95,34.91,-999,118.89,116.1,21.22,32.29,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,15,5,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,234,66,10.5755,2.8897,2.2403,10.7785,2.2317,4.3032,-999,7998.63,15938.9,15564.66,374.24,60.05,999.83,48.17,48.13,-999,178.23,174.04,28.15,48.54,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,20,5,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,244,56,9.1645,1.4994,1.9329,10.481,2.6386,2.3348,-999,8000.66,21250.19,20750.9,499.29,60.58,1000.08,61.17,61.17,-999,237.59,232.0,34.0,64.58,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,25,5,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,271,29,8.965,2.3552,1.8782,9.012,1.9263,2.1072,-999,7991.8,26588.94,25962.87,626.07,503.34,998.97,96.83,96.8,-999,297.44,290.44,39.23,27.92,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,50,5,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,294,6,7.5195,1.3417,1.4986,7.534,1.3449,1.4998,-999,7989.02,53165.7,51913.83,1251.87,943.06,998.63,176.85,176.83,-999,594.84,580.84,59.06,40.78,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,50,5,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,285,15,7.48,1.3765,1.472,7.5005,1.3666,1.5277,-999,7989.23,53167.77,51915.66,1252.12,59.57,998.65,133.21,132.98,-999,594.86,580.85,59.07,163.17,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,250.0,5,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.4705,0.114,1.2663,7.4705,0.114,1.2663,-999,7992.72,265807.01,259544.25,6262.76,4481.5,999.09,872.56,872.56,-999,2973.3,2903.25,139.81,93.56,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,250.0,5,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.349,0.9722,0.098,7.349,0.9722,0.098,-999,7992.72,265807.01,259544.25,6262.76,59.86,999.09,633.71,619.28,-999,2973.3,2903.25,139.81,813.99,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,500.0,5,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.368,0.058,0.051,7.368,0.058,0.051,-999,8007.84,531608.0,519080.12,12527.88,60.05,1000.98,1298.94,1298.94,-999,5940.92,5800.91,199.25,1627.7,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p3ms,0.1,500.0,5,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.4695,0.0625,0.0515,7.4695,0.0625,0.0515,-999,8007.84,531608.0,519080.12,12527.88,8900.12,1000.98,1742.4,1742.4,-999,5940.92,5800.91,199.25,132.8,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,3,1,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,117,183,49.124,25.689,32.0333,71.1555,30.8653,46.7648,-999,7978.72,19621.63,19548.15,73.48,322.66,997.34,58.07,45.44,-999,219.68,218.86,5.11,4.1,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,3,1,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,151,149,80.252,27.14,25.037,86.771,26.9585,51.7916,-999,7982.8,19629.05,19555.8,73.25,59.96,997.85,72.28,17.07,-999,219.71,218.89,5.1,9.51,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.03,0.01,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,183,117,84.623,23.9509,30.2258,95.4585,31.8683,45.0333,-999,7992.41,19563.69,19562.82,0.87,60.77,999.05,74.07,9.31,-999,218.84,218.83,0.06,0.11,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.01,0.01,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,170,130,167.889,69.5088,63.6851,178.5355,68.3397,70.2986,-999,7987.14,6528.52,6528.22,0.3,147.83,998.39,42.88,33.99,-999,73.05,73.05,0.03,0.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,1,1,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,160,140,163.6335,66.5535,46.8312,171.05,68.8399,82.7387,-999,7983.62,6552.81,6527.76,25.05,60.14,997.95,42.55,14.95,-999,73.34,73.06,2.4,3.25,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,5,1,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,134,166,62.2095,22.2163,22.1709,74.2725,30.0953,53.4756,-999,7991.84,32706.01,32582.78,123.22,60.54,998.98,100.65,17.04,-999,365.87,364.49,7.06,15.96,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,2,1,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,140,160,95.0675,26.728,42.6846,113.556,41.3426,62.0535,-999,7999.69,13088.42,13039.18,49.24,59.96,999.96,55.76,14.88,-999,146.34,145.79,3.92,6.39,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.04,0.01,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,181,119,81.669,26.128,18.625,83.855,26.4114,48.6624,-999,7991.82,26077.93,26076.81,1.12,59.83,998.98,93.47,9.28,-999,291.72,291.71,0.07,0.15,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.02,0.01,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,167,133,100.103,29.5786,39.8371,115.298,39.8751,69.7436,-999,8007.35,13037.51,13036.98,0.53,236.65,1000.92,57.03,33.96,-999,145.7,145.7,0.04,0.03,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,1,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,122,178,35.2885,13.759,25.7266,58.9065,30.1803,36.0079,-999,7991.55,26178.01,26077.52,100.49,413.13,998.94,64.07,55.99,-999,292.85,291.72,6.29,4.95,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,1,1,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,131,169,125.833,57.841,72.2722,165.4095,75.4147,114.1759,-999,7979.85,6548.65,6524.13,24.52,147.75,997.48,37.75,29.69,-999,73.31,73.04,2.35,2.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,1,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,140,160,70.16,26.8879,25.8874,78.666,27.6273,50.5125,-999,7989.36,26164.57,26065.57,99.0,59.52,998.67,87.1,18.0,-999,292.73,291.63,6.19,12.92,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.05,0.01,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,179,121,73.099,22.1762,17.1075,75.611,24.5849,40.6839,-999,7993.27,32592.87,32591.55,1.32,60.09,999.16,108.44,8.73,-999,364.57,364.55,0.08,0.17,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
